ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,masculinity,likability,friends,typicality
182,1,26,2,5,typical,750,701,1,2,3,3,4,3
182,2,26,2,5,typical,721,703,1,6,4,8,7,6
182,3,26,2,5,typical,737,704,1,2,2,3,4,3
182,4,26,2,5,typical,744,706,1,6,4,5,7,7
182,5,26,2,5,typical,748,707,1,5,4,6,6,6
182,6,26,2,5,typical,737,709,1,4,4,6,6,6
182,7,26,2,5,typical,750,710,1,7,5,7,7,6
182,8,26,2,5,typical,748,713,1,7,8,6,7,5
182,9,26,2,5,typical,721,714,1,7,7,3,3,5
182,10,26,2,5,typical,744,716,2,2,3,2,2,3
182,11,26,2,5,typical,737,719,1,6,4,6,6,6
182,12,26,2,5,typical,744,722,1,5,5,6,6,4
182,13,26,2,5,typical,748,730,1,4,3,3,5,4
182,14,26,2,5,typical,721,733,1,6,4,7,6,5
182,15,26,2,5,typical,750,736,1,7,6,5,5,5
182,16,26,2,5,typical,748,740,1,6,5,5,7,7
182,17,26,2,5,typical,750,743,1,4,3,5,5,3
182,18,26,2,5,typical,737,745,1,4,5,4,3,4
182,19,26,2,5,typical,744,746,2,7,7,7,6,6
182,20,26,2,5,typical,721,749,1,8,8,6,7,5
183,1,20,2,1,typical,721,749,1,9,7,8,8,7
183,2,20,2,1,typical,744,746,3,6,4,6,7,9
183,3,20,2,1,typical,737,745,1,7,4,8,8,4
183,4,20,2,1,typical,750,743,2,3,3,4,5,6
183,5,20,2,1,typical,748,740,1,6,4,5,6,8
183,6,20,2,1,typical,750,736,1,7,6,7,7,8
183,7,20,2,1,typical,721,733,1,4,5,7,7,8
183,8,20,2,1,typical,748,730,1,8,6,8,8,6
183,9,20,2,1,typical,744,722,1,4,5,7,7,9
183,10,20,2,1,typical,737,719,1,2,1,6,6,4
183,11,20,2,1,typical,744,716,1,9,9,9,9,2
183,12,20,2,1,typical,721,714,1,8,6,6,7,6
183,13,20,2,1,typical,748,713,3,3,2,4,5,9
183,14,20,2,1,typical,750,710,1,7,6,6,7,7
183,15,20,2,1,typical,737,709,1,4,3,5,6,8
183,16,20,2,1,typical,748,707,1,6,6,6,6,4
183,17,20,2,1,typical,744,706,1,7,5,7,7,4
183,18,20,2,1,typical,737,704,1,8,4,4,7,2
183,19,20,2,1,typical,721,703,1,6,6,7,7,4
183,20,20,2,1,typical,750,701,2,2,2,3,4,7
184,1,24,2,4,atypical,721,749,1,8,8,7,7,7
184,2,24,2,4,atypical,744,746,2,6,6,7,6,7
184,3,24,2,4,atypical,737,745,3,4,5,8,8,6
184,4,24,2,4,atypical,750,743,2,4,3,8,8,5
184,5,24,2,4,atypical,748,740,1,5,5,8,8,6
184,6,24,2,4,atypical,750,736,3,4,6,8,8,7
184,7,24,2,4,atypical,721,733,1,5,4,8,8,6
184,8,24,2,4,atypical,748,730,3,5,7,8,8,6
184,9,24,2,4,atypical,744,722,2,8,8,8,8,8
184,10,24,2,4,atypical,737,719,2,4,7,6,8,8
184,11,24,2,4,atypical,744,716,2,4,6,6,6,5
184,12,24,2,4,atypical,721,714,1,8,7,8,8,7
184,13,24,2,4,atypical,748,713,2,6,5,7,7,5
184,14,24,2,4,atypical,750,710,2,7,4,7,7,5
184,15,24,2,4,atypical,737,709,3,4,6,5,6,5
184,16,24,2,4,atypical,748,707,2,4,7,6,8,5
184,17,24,2,4,atypical,744,706,1,7,4,6,8,5
184,18,24,2,4,atypical,737,704,1,3,3,5,7,6
184,19,24,2,4,atypical,721,703,1,8,8,8,8,8
184,20,24,2,4,atypical,750,701,2,4,6,5,6,6
185,1,28,2,4,typical,750,701,1,4,4,6,5,5
185,2,28,2,4,typical,721,703,1,5,5,3,4,5
185,3,28,2,4,typical,737,704,1,7,6,5,5,7
185,4,28,2,4,typical,744,706,3,8,5,6,6,7
185,5,28,2,4,typical,748,707,2,3,3,4,4,8
185,6,28,2,4,typical,737,709,1,4,2,6,6,4
185,7,28,2,4,typical,750,710,3,9,8,6,7,6
185,8,28,2,4,typical,748,713,3,4,6,5,6,2
185,9,28,2,4,typical,721,714,1,2,3,3,2,7
185,10,28,2,4,typical,744,716,3,4,3,3,3,4
185,11,28,2,4,typical,737,719,1,4,3,3,3,7
185,12,28,2,4,typical,744,722,3,4,6,3,3,7
185,13,28,2,4,typical,748,730,1,8,8,7,7,7
185,14,28,2,4,typical,721,733,1,4,6,5,6,5
185,15,28,2,4,typical,750,736,1,6,5,4,4,8
185,16,28,2,4,typical,748,740,3,8,6,6,7,5
185,17,28,2,4,typical,750,743,3,5,5,5,5,5
185,18,28,2,4,typical,737,745,1,8,7,6,5,7
185,19,28,2,4,typical,744,746,2,6,7,6,6,7
185,20,28,2,4,typical,721,749,1,7,7,7,7,6
186,1,22,2,4,typical,721,749,1,7,8,8,5,6
186,2,22,2,4,typical,744,746,2,5,6,8,7,8
186,3,22,2,4,typical,737,745,1,6,7,4,5,4
186,4,22,2,4,typical,750,743,2,5,6,8,6,3
186,5,22,2,4,typical,748,740,1,5,4,6,6,8
186,6,22,2,4,typical,750,736,1,6,6,4,5,8
186,7,22,2,4,typical,721,733,1,6,4,8,6,5
186,8,22,2,4,typical,748,730,3,5,6,4,5,4
186,9,22,2,4,typical,744,722,2,7,5,7,6,7
186,10,22,2,4,typical,737,719,1,7,6,4,5,8
186,11,22,2,4,typical,744,716,1,8,8,5,5,6
186,12,22,2,4,typical,721,714,1,6,5,4,5,7
186,13,22,2,4,typical,748,713,3,7,6,5,5,6
186,14,22,2,4,typical,750,710,3,7,6,6,5,5
186,15,22,2,4,typical,737,709,1,8,6,6,5,7
186,16,22,2,4,typical,748,707,1,8,6,6,5,7
186,17,22,2,4,typical,744,706,1,7,7,6,5,6
186,18,22,2,4,typical,737,704,1,6,4,5,4,4
186,19,22,2,4,typical,721,703,1,7,5,6,5,7
186,20,22,2,4,typical,750,701,3,6,4,6,5,5
187,1,24,2,1,atypical,750,701,2,7,6,7,6,6
187,2,24,2,1,atypical,721,703,3,5,6,5,4,7
187,3,24,2,1,atypical,737,704,2,3,4,3,3,5
187,4,24,2,1,atypical,744,706,2,6,7,5,3,5
187,5,24,2,1,atypical,748,707,2,2,5,2,1,7
187,6,24,2,1,atypical,737,709,3,8,8,6,5,7
187,7,24,2,1,atypical,750,710,2,7,8,6,4,7
187,8,24,2,1,atypical,748,713,2,7,8,8,6,5
187,9,24,2,1,atypical,721,714,3,3,7,2,1,7
187,10,24,2,1,atypical,744,716,2,4,6,3,4,4
187,11,24,2,1,atypical,737,719,2,6,6,7,4,6
187,12,24,2,1,atypical,744,722,2,8,8,7,5,7
187,13,24,2,1,atypical,748,730,2,7,6,7,6,5
187,14,24,2,1,atypical,721,733,1,7,6,8,7,8
187,15,24,2,1,atypical,750,736,3,4,7,2,1,6
187,16,24,2,1,atypical,748,740,2,6,7,4,2,6
187,17,24,2,1,atypical,750,743,2,6,7,5,6,7
187,18,24,2,1,atypical,737,745,1,4,6,3,2,4
187,19,24,2,1,atypical,744,746,2,7,8,8,5,6
187,20,24,2,1,atypical,721,749,3,6,7,3,2,5
188,1,40,1,4,typical,721,749,1,9,9,9,9,9
188,2,40,1,4,typical,744,746,2,7,7,7,7,7
188,3,40,1,4,typical,737,745,1,8,8,8,8,8
188,4,40,1,4,typical,750,743,2,9,9,9,9,9
188,5,40,1,4,typical,748,740,3,8,8,8,8,8
188,6,40,1,4,typical,750,736,3,9,9,9,9,9
188,7,40,1,4,typical,721,733,1,8,8,8,8,8
188,8,40,1,4,typical,748,730,3,9,9,9,9,9
188,9,40,1,4,typical,744,722,3,9,9,9,9,9
188,10,40,1,4,typical,737,719,2,9,9,9,9,9
188,11,40,1,4,typical,744,716,1,9,9,9,9,9
188,12,40,1,4,typical,721,714,3,9,9,9,9,9
188,13,40,1,4,typical,748,713,3,9,9,9,9,9
188,14,40,1,4,typical,750,710,3,9,9,9,9,9
188,15,40,1,4,typical,737,709,3,9,9,9,9,9
188,16,40,1,4,typical,748,707,3,9,9,9,9,9
188,17,40,1,4,typical,744,706,1,9,9,9,9,9
188,18,40,1,4,typical,737,704,2,9,9,9,9,9
188,19,40,1,4,typical,721,703,1,8,8,8,8,8
188,20,40,1,4,typical,750,701,2,8,8,8,8,8
189,1,29,2,4,atypical,750,701,3,6,3,4,8,6
189,2,29,2,4,atypical,721,703,2,6,7,8,8,6
189,3,29,2,4,atypical,737,704,2,8,8,8,9,7
189,4,29,2,4,atypical,744,706,2,8,7,7,8,8
189,5,29,2,4,atypical,748,707,2,5,7,6,4,7
189,6,29,2,4,atypical,737,709,1,9,7,8,6,8
189,7,29,2,4,atypical,750,710,2,8,7,8,7,8
189,8,29,2,4,atypical,748,713,2,6,6,8,8,6
189,9,29,2,4,atypical,721,714,1,8,7,8,6,7
189,10,29,2,4,atypical,744,716,2,6,4,8,8,6
189,11,29,2,4,atypical,737,719,1,6,7,7,6,8
189,12,29,2,4,atypical,744,722,2,8,8,8,8,9
189,13,29,2,4,atypical,748,730,1,9,3,8,8,5
189,14,29,2,4,atypical,721,733,2,3,7,7,5,9
189,15,29,2,4,atypical,750,736,2,6,6,8,6,7
189,16,29,2,4,atypical,748,740,2,9,8,8,7,7
189,17,29,2,4,atypical,750,743,3,5,6,7,6,6
189,18,29,2,4,atypical,737,745,1,9,8,9,9,3
189,19,29,2,4,atypical,744,746,2,8,8,9,7,7
189,20,29,2,4,atypical,721,749,2,7,8,7,6,8
190,1,19,2,2,atypical,750,701,2,3,3,3,3,4
190,2,19,2,2,atypical,721,703,1,6,5,7,7,7
190,3,19,2,2,atypical,737,704,2,8,7,8,8,6
190,4,19,2,2,atypical,744,706,2,5,5,5,5,9
190,5,19,2,2,atypical,748,707,2,3,4,3,2,6
190,6,19,2,2,atypical,737,709,1,5,5,5,5,7
190,7,19,2,2,atypical,750,710,2,4,4,4,4,4
190,8,19,2,2,atypical,748,713,3,8,6,8,8,4
190,9,19,2,2,atypical,721,714,1,9,6,9,9,5
190,10,19,2,2,atypical,744,716,2,9,9,9,9,3
190,11,19,2,2,atypical,737,719,2,4,4,4,4,4
190,12,19,2,2,atypical,744,722,2,1,5,1,1,5
190,13,19,2,2,atypical,748,730,1,5,5,5,5,5
190,14,19,2,2,atypical,721,733,1,5,5,5,5,5
190,15,19,2,2,atypical,750,736,3,5,6,5,3,5
190,16,19,2,2,atypical,748,740,3,5,5,5,6,4
190,17,19,2,2,atypical,750,743,3,5,6,6,6,6
190,18,19,2,2,atypical,737,745,1,5,5,5,5,2
190,19,19,2,2,atypical,744,746,2,5,6,5,5,3
190,20,19,2,2,atypical,721,749,1,5,5,5,5,6
191,1,33,2,4,typical,750,701,1,1,3,4,1,6
191,2,33,2,4,typical,721,703,1,4,5,6,1,2
191,3,33,2,4,typical,737,704,1,1,1,3,1,4
191,4,33,2,4,typical,744,706,1,6,5,7,1,8
191,5,33,2,4,typical,748,707,2,4,3,2,1,3
191,6,33,2,4,typical,737,709,1,6,5,7,1,6
191,7,33,2,4,typical,750,710,3,1,4,6,1,7
191,8,33,2,4,typical,748,713,1,1,4,6,1,2
191,9,33,2,4,typical,721,714,1,1,4,7,1,6
191,10,33,2,4,typical,744,716,3,2,3,5,1,1
191,11,33,2,4,typical,737,719,1,3,4,2,1,1
191,12,33,2,4,typical,744,722,3,3,6,9,1,7
191,13,33,2,4,typical,748,730,1,3,5,6,1,1
191,14,33,2,4,typical,721,733,1,4,6,8,1,7
191,15,33,2,4,typical,750,736,1,1,6,7,1,1
191,16,33,2,4,typical,748,740,3,1,1,7,1,1
191,17,33,2,4,typical,750,743,3,1,1,1,1,1
191,18,33,2,4,typical,737,745,1,1,3,5,1,3
191,19,33,2,4,typical,744,746,1,7,6,9,1,7
191,20,33,2,4,typical,721,749,1,5,6,8,1,6
193,1,21,2,4,atypical,721,749,1,6,7,7,6,7
193,2,21,2,4,atypical,744,746,2,7,7,7,8,7
193,3,21,2,4,atypical,737,745,2,5,6,4,5,5
193,4,21,2,4,atypical,750,743,2,4,5,6,5,7
193,5,21,2,4,atypical,748,740,1,6,7,7,7,8
193,6,21,2,4,atypical,750,736,2,7,8,7,7,6
193,7,21,2,4,atypical,721,733,1,8,7,8,8,4
193,8,21,2,4,atypical,748,730,1,5,8,5,5,5
193,9,21,2,4,atypical,744,722,2,4,6,6,5,7
193,10,21,2,4,atypical,737,719,2,4,6,5,4,4
193,11,21,2,4,atypical,744,716,2,7,8,7,6,4
193,12,21,2,4,atypical,721,714,2,7,4,5,5,8
193,13,21,2,4,atypical,748,713,2,8,7,7,7,4
193,14,21,2,4,atypical,750,710,2,8,8,8,8,6
193,15,21,2,4,atypical,737,709,2,8,7,8,8,5
193,16,21,2,4,atypical,748,707,2,6,4,5,5,8
193,17,21,2,4,atypical,744,706,1,7,6,7,7,4
193,18,21,2,4,atypical,737,704,2,4,4,5,4,8
193,19,21,2,4,atypical,721,703,1,6,4,5,6,8
193,20,21,2,4,atypical,750,701,2,4,5,6,5,7
194,1,40,1,4,typical,721,749,2,6,7,6,6,6
194,2,40,1,4,typical,744,746,3,5,5,6,6,5
194,3,40,1,4,typical,737,745,2,8,4,7,7,6
194,4,40,1,4,typical,750,743,2,5,4,5,4,5
194,5,40,1,4,typical,748,740,2,4,4,5,5,4
194,6,40,1,4,typical,750,736,2,5,4,4,6,6
194,7,40,1,4,typical,721,733,2,7,5,7,8,7
194,8,40,1,4,typical,748,730,2,4,3,4,4,4
194,9,40,1,4,typical,744,722,3,6,4,6,6,5
194,10,40,1,4,typical,737,719,2,4,2,4,4,5
194,11,40,1,4,typical,744,716,2,5,4,5,5,4
194,12,40,1,4,typical,721,714,1,5,7,6,5,5
194,13,40,1,4,typical,748,713,2,4,2,4,4,4
194,14,40,1,4,typical,750,710,2,5,3,4,5,5
194,15,40,1,4,typical,737,709,2,5,4,5,6,4
194,16,40,1,4,typical,748,707,3,5,2,4,5,5
194,17,40,1,4,typical,744,706,1,5,3,4,4,5
194,18,40,1,4,typical,737,704,2,5,2,4,3,4
194,19,40,1,4,typical,721,703,2,5,3,5,5,5
194,20,40,1,4,typical,750,701,2,5,2,4,4,4
195,1,30,1,2,typical,750,701,1,5,5,4,4,6
195,2,30,1,2,typical,721,703,1,5,5,6,6,6
195,3,30,1,2,typical,737,704,2,6,6,6,6,6
195,4,30,1,2,typical,744,706,1,6,5,6,5,6
195,5,30,1,2,typical,748,707,1,6,6,4,6,5
195,6,30,1,2,typical,737,709,1,6,6,5,6,6
195,7,30,1,2,typical,750,710,1,5,5,6,6,6
195,8,30,1,2,typical,748,713,1,6,6,5,6,6
195,9,30,1,2,typical,721,714,1,6,5,6,6,7
195,10,30,1,2,typical,744,716,1,6,6,5,7,6
195,11,30,1,2,typical,737,719,1,7,6,6,5,5
195,12,30,1,2,typical,744,722,1,6,6,6,6,5
195,13,30,1,2,typical,748,730,2,6,5,6,6,6
195,14,30,1,2,typical,721,733,2,7,7,6,6,6
195,15,30,1,2,typical,750,736,1,6,6,5,6,6
195,16,30,1,2,typical,748,740,2,6,5,5,6,5
195,17,30,1,2,typical,750,743,2,7,5,5,5,5
195,18,30,1,2,typical,737,745,2,5,5,5,5,5
195,19,30,1,2,typical,744,746,1,5,5,6,5,5
195,20,30,1,2,typical,721,749,1,6,5,4,5,5
196,1,20,2,1,atypical,750,701,2,7,5,7,6,8
196,2,20,2,1,atypical,721,703,2,4,6,4,2,9
196,3,20,2,1,atypical,737,704,2,7,6,5,4,7
196,4,20,2,1,atypical,744,706,2,8,6,7,6,8
196,5,20,2,1,atypical,748,707,2,4,6,3,1,8
196,6,20,2,1,atypical,737,709,3,7,5,6,4,8
196,7,20,2,1,atypical,750,710,2,7,4,5,4,8
196,8,20,2,1,atypical,748,713,2,5,6,7,7,4
196,9,20,2,1,atypical,721,714,2,4,6,2,1,9
196,10,20,2,1,atypical,744,716,2,6,4,4,5,3
196,11,20,2,1,atypical,737,719,2,6,6,3,1,8
196,12,20,2,1,atypical,744,722,2,7,6,5,2,9
196,13,20,2,1,atypical,748,730,2,7,5,7,5,3
196,14,20,2,1,atypical,721,733,2,8,4,7,5,3
196,15,20,2,1,atypical,750,736,2,4,6,2,1,9
196,16,20,2,1,atypical,748,740,2,9,4,6,6,4
196,17,20,2,1,atypical,750,743,3,1,1,1,1,1
196,18,20,2,1,atypical,737,745,3,7,6,7,7,5
196,19,20,2,1,atypical,744,746,2,6,7,6,6,8
196,20,20,2,1,atypical,721,749,2,8,6,7,4,7
