ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,femininity,likability,friends,typicality
173,19,31,2,4,typical,173,508,2,2,3,5,5,3
173,20,31,2,4,typical,128,663,2,2,3,6,7,5
174,1,29,1,4,typical,128,663,2,6,7,6,6,6
174,2,29,1,4,typical,173,508,2,5,5,6,6,4
174,3,29,1,4,typical,365,437,2,5,5,5,5,5
174,4,29,1,4,typical,377,417,2,6,6,5,6,6
174,5,29,1,4,typical,354,413,2,7,7,6,6,7
174,6,29,1,4,typical,354,406,2,7,6,6,7,6
174,7,29,1,4,typical,128,380,3,5,5,5,5,5
174,8,29,1,4,typical,173,371,2,4,4,5,5,4
174,9,29,1,4,typical,365,367,2,4,4,4,4,3
174,10,29,1,4,typical,377,354,2,5,5,5,5,5
174,11,29,1,4,typical,173,338,2,5,5,4,4,5
174,12,29,1,4,typical,377,333,2,6,6,6,7,6
174,13,29,1,4,typical,128,323,2,4,5,4,4,5
174,14,29,1,4,typical,354,319,2,5,6,5,5,5
174,15,29,1,4,typical,365,315,2,5,5,4,4,5
174,16,29,1,4,typical,128,199,2,5,5,4,4,5
174,17,29,1,4,typical,354,144,2,6,6,6,7,6
174,18,29,1,4,typical,173,121,2,5,5,6,6,6
174,19,29,1,4,typical,365,112,2,5,5,5,5,4
174,20,29,1,4,typical,377,103,2,5,6,6,6,5
176,1,37,2,2,typical,128,663,2,6,7,7,5,7
176,2,37,2,2,typical,173,508,1,5,7,9,9,7
176,3,37,2,2,typical,365,437,2,6,8,5,5,8
176,4,37,2,2,typical,377,417,2,8,9,6,5,6
176,5,37,2,2,typical,354,413,1,4,6,5,4,6
176,6,37,2,2,typical,354,406,1,5,6,7,7,8
176,7,37,2,2,typical,128,380,3,3,5,7,6,5
176,8,37,2,2,typical,173,371,2,5,6,6,5,7
176,9,37,2,2,typical,365,367,2,5,5,8,7,7
176,10,37,2,2,typical,377,354,2,6,7,6,5,7
176,11,37,2,2,typical,173,338,1,7,8,7,5,7
176,12,37,2,2,typical,377,333,2,4,5,5,4,5
176,13,37,2,2,typical,128,323,2,5,6,7,6,7
176,14,37,2,2,typical,354,319,3,7,6,7,5,7
176,15,37,2,2,typical,365,315,2,6,5,6,5,6
176,16,37,2,2,typical,128,199,2,5,6,7,5,9
176,17,37,2,2,typical,354,144,1,6,7,8,5,7
176,18,37,2,2,typical,173,121,1,7,7,8,6,8
176,19,37,2,2,typical,365,112,2,7,7,9,5,7
176,20,37,2,2,typical,377,103,1,5,6,5,5,5
177,1,44,1,4,atypical,377,103,1,7,8,7,9,7
177,2,44,1,4,atypical,365,112,3,5,4,6,8,4
177,3,44,1,4,atypical,173,121,3,6,6,5,5,4
177,4,44,1,4,atypical,354,144,1,7,8,7,8,8
177,5,44,1,4,atypical,128,199,1,5,6,7,8,5
177,6,44,1,4,atypical,365,315,3,4,5,3,3,3
177,7,44,1,4,atypical,354,319,1,3,4,3,4,5
177,8,44,1,4,atypical,128,323,1,6,7,7,6,6
177,9,44,1,4,atypical,377,333,1,7,8,8,9,7
177,10,44,1,4,atypical,173,338,1,7,8,9,9,8
177,11,44,1,4,atypical,377,354,1,7,8,9,9,7
177,12,44,1,4,atypical,365,367,3,7,8,9,8,7
177,13,44,1,4,atypical,173,371,1,7,8,7,8,8
177,14,44,1,4,atypical,128,380,1,7,5,5,4,3
177,15,44,1,4,atypical,354,406,3,8,9,9,9,9
177,16,44,1,4,atypical,354,413,1,8,9,7,8,7
177,17,44,1,4,atypical,377,417,1,8,8,9,9,8
177,18,44,1,4,atypical,365,437,3,7,8,8,6,5
177,19,44,1,4,atypical,173,508,1,2,3,2,1,2
177,20,44,1,4,atypical,128,663,2,4,5,5,6,4
178,1,24,2,4,typical,377,103,2,6,5,3,3,5
178,2,24,2,4,typical,365,122,2,7,6,8,9,2
178,3,24,2,4,typical,173,121,2,6,6,6,6,8
178,4,24,2,4,typical,354,144,1,8,9,9,8,7
178,5,24,2,4,typical,128,199,1,7,4,8,8,5
178,6,24,2,4,typical,365,315,3,8,6,8,8,6
178,7,24,2,4,typical,354,319,2,8,6,7,7,7
178,8,24,2,4,typical,128,323,2,3,4,3,3,4
178,9,24,2,4,typical,377,333,2,8,8,8,6,7
178,10,24,2,4,typical,173,338,2,5,7,7,8,9
178,11,24,2,4,typical,377,354,2,7,8,9,9,7
178,12,24,2,4,typical,365,367,2,6,6,8,9,9
178,13,24,2,4,typical,173,371,2,9,8,8,8,9
178,14,24,2,4,typical,128,380,3,4,4,5,4,1
178,15,24,2,4,typical,354,406,2,9,9,8,5,8
178,16,24,2,4,typical,354,413,3,7,9,7,1,3
178,17,24,2,4,typical,377,417,1,3,5,5,5,7
178,18,24,2,4,typical,365,437,3,7,6,8,9,8
178,19,24,2,4,typical,173,508,2,5,2,7,8,2
178,20,24,2,4,typical,128,663,2,7,7,5,5,5
179,1,22,1,4,atypical,128,663,1,3,5,4,3,6
179,2,22,1,4,atypical,173,508,3,7,5,6,7,8
179,3,22,1,4,atypical,365,437,3,7,9,5,6,7
179,4,22,1,4,atypical,377,417,3,7,6,5,7,6
179,5,22,1,4,atypical,354,413,2,4,9,6,7,9
179,6,22,1,4,atypical,354,406,1,3,9,7,5,8
179,7,22,1,4,atypical,128,380,1,2,1,5,4,2
179,8,22,1,4,atypical,173,371,2,7,9,6,7,6
179,9,22,1,4,atypical,365,367,2,7,6,6,7,9
179,10,22,1,4,atypical,377,354,2,4,9,4,3,7
179,11,22,1,4,atypical,173,338,1,7,8,6,5,8
179,12,22,1,4,atypical,377,333,3,3,7,4,4,7
179,13,22,1,4,atypical,128,323,2,8,8,6,7,9
179,14,22,1,4,atypical,354,319,3,5,8,6,7,8
179,15,22,1,4,atypical,365,315,3,3,8,7,4,7
179,16,22,1,4,atypical,128,199,3,8,6,7,9,7
179,17,22,1,4,atypical,354,144,2,9,7,6,8,9
179,18,22,1,4,atypical,173,121,1,3,6,4,3,7
179,19,22,1,4,atypical,365,112,2,7,8,4,5,7
179,20,22,1,4,atypical,377,103,1,7,8,6,5,7
180,1,35,1,4,typical,377,103,2,8,8,8,9,8
180,2,35,1,4,typical,365,122,3,7,7,8,8,8
180,3,35,1,4,typical,173,121,2,8,5,8,8,8
180,4,35,1,4,typical,354,144,2,8,7,8,8,8
180,5,35,1,4,typical,128,199,2,8,9,8,8,8
180,6,35,1,4,typical,365,315,3,8,8,9,8,9
180,7,35,1,4,typical,354,319,2,9,9,9,8,8
180,8,35,1,4,typical,128,323,2,8,7,8,7,8
180,9,35,1,4,typical,377,333,3,8,8,8,8,8
180,10,35,1,4,typical,173,338,3,9,9,8,8,9
180,11,35,1,4,typical,377,354,2,9,9,9,8,9
180,12,35,1,4,typical,365,367,3,9,8,8,8,8
180,13,35,1,4,typical,173,371,2,9,8,9,8,9
180,14,35,1,4,typical,128,380,2,8,8,9,9,8
180,15,35,1,4,typical,354,406,2,9,8,8,9,9
180,16,35,1,4,typical,354,413,3,7,8,9,9,9
180,17,35,1,4,typical,377,417,2,9,9,7,7,8
180,18,35,1,4,typical,365,437,3,8,8,9,9,8
180,19,35,1,4,typical,173,508,3,8,8,9,8,8
180,20,35,1,4,typical,128,663,3,9,8,9,9,9
181,1,24,1,4,atypical,377,103,1,6,5,7,7,4
181,2,24,1,4,atypical,365,112,1,3,2,2,4,2
181,3,24,1,4,atypical,173,121,1,5,4,4,5,3
181,4,24,1,4,atypical,354,144,1,8,8,9,9,9
181,5,24,1,4,atypical,128,199,1,9,9,9,9,9
181,6,24,1,4,atypical,365,315,1,7,4,5,5,4
181,7,24,1,4,atypical,354,319,3,7,5,6,6,5
181,8,24,1,4,atypical,128,323,1,6,5,5,6,5
181,9,24,1,4,atypical,377,333,1,8,9,9,9,9
181,10,24,1,4,atypical,173,338,1,9,9,9,9,9
181,11,24,1,4,atypical,377,354,1,9,8,9,9,8
181,12,24,1,4,atypical,365,367,1,5,4,5,5,4
181,13,24,1,4,atypical,173,371,1,8,9,9,9,9
181,14,24,1,4,atypical,128,380,1,3,2,3,3,2
181,15,24,1,4,atypical,354,406,2,7,9,8,8,9
181,16,24,1,4,atypical,354,413,1,8,9,8,8,8
181,17,24,1,4,atypical,377,417,1,6,5,5,6,5
181,18,24,1,4,atypical,365,437,1,6,4,6,6,4
181,19,24,1,4,atypical,173,508,1,3,2,2,2,2
181,20,24,1,4,atypical,128,663,3,2,1,3,3,1
182,1,62,1,4,atypical,377,103,1,5,5,6,6,6
182,2,62,1,4,atypical,365,112,1,8,7,7,6,7
182,3,62,1,4,atypical,173,121,1,6,6,7,7,7
182,4,62,1,4,atypical,354,144,1,7,7,7,6,7
182,5,62,1,4,atypical,128,199,3,5,5,6,6,5
182,6,62,1,4,atypical,365,315,1,3,4,3,3,3
182,7,62,1,4,atypical,354,319,3,4,5,4,4,5
182,8,62,1,4,atypical,128,323,1,6,5,5,6,6
182,9,62,1,4,atypical,377,333,1,5,5,4,3,6
182,10,62,1,4,atypical,173,338,3,7,7,7,6,7
182,11,62,1,4,atypical,377,354,1,7,7,7,5,6
182,12,62,1,4,atypical,365,367,3,7,6,7,6,7
182,13,62,1,4,atypical,173,371,3,6,6,7,7,7
182,14,62,1,4,atypical,128,380,3,5,5,6,6,6
182,15,62,1,4,atypical,354,406,3,8,8,8,6,8
182,16,62,1,4,atypical,354,413,3,6,7,6,5,7
182,17,62,1,4,atypical,377,417,1,8,7,7,7,8
182,18,62,1,4,atypical,365,437,3,8,7,7,7,8
182,19,62,1,4,atypical,173,508,1,9,8,8,8,8
182,20,62,1,4,atypical,128,663,3,3,4,4,4,5
183,1,56,2,1,atypical,128,663,1,2,4,4,4,7
183,2,56,2,1,atypical,173,508,1,6,7,7,7,7
183,3,56,2,1,atypical,365,437,2,6,7,6,6,8
183,4,56,2,1,atypical,377,417,1,8,8,9,9,8
183,5,56,2,1,atypical,354,413,3,8,9,9,8,8
183,6,56,2,1,atypical,354,406,1,9,9,9,8,8
183,7,56,2,1,atypical,128,380,3,5,3,8,8,3
183,8,56,2,1,atypical,173,371,1,6,8,6,7,7
183,9,56,2,1,atypical,365,367,1,2,4,5,7,7
183,10,56,2,1,atypical,377,354,3,8,9,6,7,8
183,11,56,2,1,atypical,173,338,1,8,8,9,9,8
183,12,56,2,1,atypical,377,333,1,3,8,2,4,8
183,13,56,2,1,atypical,128,323,2,8,8,8,8,8
183,14,56,2,1,atypical,354,319,1,3,8,6,6,8
183,15,56,2,1,atypical,365,315,1,2,8,4,5,8
183,16,56,2,1,atypical,128,199,2,8,9,9,9,8
183,17,56,2,1,atypical,354,144,3,8,8,8,8,8
183,18,56,2,1,atypical,173,121,1,7,8,8,8,8
183,19,56,2,1,atypical,365,112,3,4,8,6,6,6
183,20,56,2,1,atypical,377,103,3,8,9,9,9,8
184,1,52,1,4,atypical,377,103,1,7,8,6,7,6
184,2,52,1,4,atypical,365,112,1,6,7,8,8,9
184,3,52,1,4,atypical,173,121,1,5,4,6,6,4
184,4,52,1,4,atypical,354,144,1,7,6,6,7,7
184,5,52,1,4,atypical,128,199,2,3,2,4,3,2
184,6,52,1,4,atypical,365,315,3,2,3,4,3,3
184,7,52,1,4,atypical,354,319,1,2,2,3,2,1
184,8,52,1,4,atypical,128,323,1,6,5,6,6,7
184,9,52,1,4,atypical,377,333,1,4,3,3,3,4
184,10,52,1,4,atypical,173,338,2,7,7,8,8,8
184,11,52,1,4,atypical,377,354,1,6,8,7,8,9
184,12,52,1,4,atypical,365,367,2,6,5,6,6,7
184,13,52,1,4,atypical,173,371,1,5,4,5,5,6
184,14,52,1,4,atypical,128,380,1,2,3,3,2,2
184,15,52,1,4,atypical,354,406,1,8,8,8,9,8
184,16,52,1,4,atypical,354,413,3,4,4,4,5,5
184,17,52,1,4,atypical,377,417,1,4,4,5,5,6
184,18,52,1,4,atypical,365,437,2,3,2,3,3,4
184,19,52,1,4,atypical,173,508,1,3,2,3,2,2
184,20,52,1,4,atypical,128,663,2,4,3,3,2,2
185,1,57,2,4,typical,377,103,2,7,7,7,7,7
185,2,57,2,4,typical,365,122,1,5,5,6,5,5
185,3,57,2,4,typical,173,121,3,6,5,6,6,6
185,4,57,2,4,typical,354,144,2,5,4,5,5,5
185,5,57,2,4,typical,128,199,2,4,4,6,6,6
185,6,57,2,4,typical,365,315,2,2,2,2,2,2
185,7,57,2,4,typical,354,319,2,3,3,4,4,4
185,8,57,2,4,typical,128,323,2,6,6,6,6,6
185,9,57,2,4,typical,377,333,2,3,3,3,3,3
185,10,57,2,4,typical,173,338,1,7,5,7,7,7
185,11,57,2,4,typical,377,354,2,6,6,5,5,5
185,12,57,2,4,typical,365,367,2,3,4,6,6,4
185,13,57,2,4,typical,173,371,1,6,5,6,7,7
185,14,57,2,4,typical,128,380,2,6,4,6,6,5
185,15,57,2,4,typical,354,406,2,7,7,5,5,5
185,16,57,2,4,typical,354,413,1,4,6,5,5,5
185,17,57,2,4,typical,377,417,2,7,5,6,6,6
185,18,57,2,4,typical,365,437,2,5,4,5,5,5
185,19,57,2,4,typical,173,508,1,5,3,5,4,4
185,20,57,2,4,typical,128,663,2,3,3,3,3,3
186,1,25,2,4,typical,128,663,2,4,4,5,5,4
186,2,25,2,4,typical,173,508,2,6,4,6,6,4
186,3,25,2,4,typical,365,437,2,4,3,4,5,3
186,4,25,2,4,typical,377,417,2,6,6,6,6,6
186,5,25,2,4,typical,354,413,1,7,7,7,5,5
186,6,25,2,4,typical,354,406,1,7,7,8,6,5
186,7,25,2,4,typical,128,380,3,4,4,5,5,3
186,8,25,2,4,typical,173,371,2,6,6,6,5,6
186,9,25,2,4,typical,365,367,2,6,6,6,6,5
186,10,25,2,4,typical,377,354,2,7,7,7,7,6
186,11,25,2,4,typical,173,338,3,5,5,5,5,4
186,12,25,2,4,typical,377,333,2,7,7,6,6,5
186,13,25,2,4,typical,128,323,2,4,4,5,4,4
186,14,25,2,4,typical,354,319,1,7,7,7,6,4
186,15,25,2,4,typical,365,315,2,7,7,7,6,5
186,16,25,2,4,typical,128,199,2,7,3,6,7,3
186,17,25,2,4,typical,354,144,2,7,7,7,7,6
186,18,25,2,4,typical,173,121,2,5,4,5,5,5
186,19,25,2,4,typical,365,112,2,7,4,6,6,3
186,20,25,2,4,typical,377,103,2,6,7,6,5,5
187,1,39,2,4,typical,377,103,2,2,4,7,8,6
187,2,39,2,4,typical,365,122,2,3,3,7,7,5
187,3,39,2,4,typical,173,121,2,5,4,6,6,6
187,4,39,2,4,typical,354,144,2,5,4,7,6,7
187,5,39,2,4,typical,128,199,2,3,2,5,5,4
187,6,39,2,4,typical,365,315,2,3,3,4,5,4
187,7,39,2,4,typical,354,319,2,3,5,4,4,3
187,8,39,2,4,typical,128,323,2,5,5,7,6,6
187,9,39,2,4,typical,377,333,2,2,3,5,5,5
187,10,39,2,4,typical,173,338,2,5,4,6,6,6
187,11,39,2,4,typical,377,354,2,5,6,4,4,5
187,12,39,2,4,typical,365,367,2,3,2,6,5,4
187,13,39,2,4,typical,173,371,2,3,4,4,4,5
187,14,39,2,4,typical,128,380,2,2,2,2,2,2
187,15,39,2,4,typical,354,406,2,4,7,6,6,5
187,16,39,2,4,typical,354,413,1,3,8,4,3,3
187,17,39,2,4,typical,377,417,1,3,3,3,3,4
187,18,39,2,4,typical,365,437,2,4,3,5,4,4
187,19,39,2,4,typical,173,508,1,3,2,6,6,5
187,20,39,2,4,typical,128,663,2,2,2,3,3,4
188,1,19,1,4,atypical,128,663,1,6,7,6,6,7
188,2,19,1,4,atypical,173,508,1,4,6,8,7,6
188,3,19,1,4,atypical,365,437,2,8,5,7,8,4
188,4,19,1,4,atypical,377,417,1,5,3,5,3,7
188,5,19,1,4,atypical,354,413,3,5,8,7,6,3
188,6,19,1,4,atypical,354,406,1,5,7,2,4,8
188,7,19,1,4,atypical,128,380,1,3,4,4,5,4
188,8,19,1,4,atypical,173,371,3,3,6,4,3,5
188,9,19,1,4,atypical,365,367,3,8,6,7,7,4
188,10,19,1,4,atypical,377,354,1,8,7,5,5,4
188,11,19,1,4,atypical,173,338,1,7,6,8,7,6
188,12,19,1,4,atypical,377,333,1,6,4,6,7,3
188,13,19,1,4,atypical,128,323,3,3,5,4,3,6
188,14,19,1,4,atypical,354,319,2,8,7,7,8,4
188,15,19,1,4,atypical,365,315,3,7,8,6,8,6
188,16,19,1,4,atypical,128,199,1,7,6,8,8,5
188,17,19,1,4,atypical,354,144,1,7,8,6,7,6
188,18,19,1,4,atypical,173,121,1,3,5,6,3,3
188,19,19,1,4,atypical,365,112,2,9,7,6,8,4
188,20,19,1,4,atypical,377,103,1,4,4,4,3,2
189,1,21,2,3,atypical,128,663,1,5,5,5,5,6
189,2,21,2,3,atypical,173,508,1,5,4,6,5,5
189,3,21,2,3,atypical,365,437,1,5,7,5,6,7
189,4,21,2,3,atypical,377,417,1,7,9,6,7,7
189,5,21,2,3,atypical,354,413,1,5,9,7,8,6
189,6,21,2,3,atypical,354,406,1,8,9,7,7,7
189,7,21,2,3,atypical,128,380,1,7,6,6,8,4
189,8,21,2,3,atypical,173,371,1,5,7,6,7,7
189,9,21,2,3,atypical,365,367,3,5,6,5,5,5
189,10,21,2,3,atypical,377,354,1,6,7,6,6,6
189,11,21,2,3,atypical,173,338,1,7,9,7,7,7
189,12,21,2,3,atypical,377,333,1,6,8,7,6,7
189,13,21,2,3,atypical,128,323,3,5,5,5,5,6
189,14,21,2,3,atypical,354,319,1,5,7,6,6,6
189,15,21,2,3,atypical,365,315,1,5,8,6,6,6
189,16,21,2,3,atypical,128,199,1,5,5,5,5,6
189,17,21,2,3,atypical,354,144,1,6,8,6,7,6
189,18,21,2,3,atypical,173,121,1,6,7,6,6,6
189,19,21,2,3,atypical,365,112,3,7,7,7,7,6
189,20,21,2,3,atypical,377,103,1,5,9,5,6,6
190,1,30,1,4,typical,377,103,2,7,9,9,7,8
190,2,30,1,4,typical,365,122,2,1,1,1,1,1
190,3,30,1,4,typical,173,121,2,1,3,4,1,2
190,4,30,1,4,typical,354,144,2,6,8,5,3,5
190,5,30,1,4,typical,128,199,2,4,5,2,1,2
190,6,30,1,4,typical,365,315,2,6,9,1,1,8
190,7,30,1,4,typical,354,319,2,3,4,7,6,4
190,8,30,1,4,typical,128,323,2,6,8,8,7,9
190,9,30,1,4,typical,377,333,2,1,3,3,1,1
190,10,30,1,4,typical,173,338,2,7,9,8,8,8
190,11,30,1,4,typical,377,354,2,9,9,6,3,8
190,12,30,1,4,typical,365,367,2,6,8,9,9,9
190,13,30,1,4,typical,173,371,1,1,6,1,1,8
190,14,30,1,4,typical,128,380,1,1,2,1,1,1
190,15,30,1,4,typical,354,406,2,9,9,5,2,9
190,16,30,1,4,typical,354,413,1,9,9,4,4,9
190,17,30,1,4,typical,377,417,2,3,3,1,1,4
190,18,30,1,4,typical,365,437,2,1,3,2,1,6
190,19,30,1,4,typical,173,508,3,1,1,1,1,1
190,20,30,1,4,typical,128,663,2,1,1,3,1,2
191,1,49,1,4,atypical,377,103,1,5,4,5,5,5
191,2,49,1,4,atypical,365,112,3,7,6,7,6,6
191,3,49,1,4,atypical,173,121,1,4,7,6,5,6
191,4,49,1,4,atypical,354,144,1,6,7,6,6,5
191,5,49,1,4,atypical,128,199,1,4,6,5,5,6
191,6,49,1,4,atypical,365,315,1,4,4,5,5,5
191,7,49,1,4,atypical,354,319,1,5,6,5,6,7
191,8,49,1,4,atypical,128,323,2,6,5,5,6,6
191,9,49,1,4,atypical,377,333,1,4,5,4,5,5
191,10,49,1,4,atypical,173,338,1,4,5,4,5,5
191,11,49,1,4,atypical,377,354,1,5,5,4,5,6
191,12,49,1,4,atypical,365,367,1,6,5,5,5,6
191,13,49,1,4,atypical,173,371,3,5,4,5,5,6
191,14,49,1,4,atypical,128,380,1,5,4,4,4,4
191,15,49,1,4,atypical,354,406,3,5,4,3,4,5
191,16,49,1,4,atypical,354,413,3,5,7,6,7,7
191,17,49,1,4,atypical,377,417,1,5,7,6,7,7
191,18,49,1,4,atypical,365,437,1,5,4,4,5,6
191,19,49,1,4,atypical,173,508,2,6,7,7,7,7
191,20,49,1,4,atypical,128,663,3,4,5,5,4,6
